,score,word,sent,position,listener,talker,talker_gend,snr
26555,1,shaky,23-07,1,NAM009,NWF140,F,-2
26556,1,barn,23-07,2,NAM009,NWF140,F,-2
26557,1,fell,23-07,3,NAM009,NWF140,F,-2
26558,0,loud,23-07,4,NAM009,NWF140,F,-2
26559,1,crash,23-07,5,NAM009,NWF140,F,-2
26560,0,crunch,33-05,1,NWF146,NWM004,M,0
26561,1,feet,33-05,2,NWF146,NWM004,M,0
26562,0,snow,33-05,3,NWF146,NWM004,M,0
26563,0,only,33-05,4,NWF146,NWM004,M,0
26564,1,sound,33-05,5,NWF146,NWM004,M,0
26565,1,white,56-09,1,NWF148,NWF144,F,-4
26566,1,silk,56-09,2,NWF148,NWF144,F,-4
26567,1,jacket,56-09,3,NWF148,NWF144,F,-4
26568,1,any,56-09,4,NWF148,NWF144,F,-4
26569,1,shoes,56-09,5,NWF148,NWF144,F,-4
26570,1,brown,56-07,1,NAF010,NWF004,F,0
26571,1,leather,56-07,2,NAF010,NWF004,F,0
26572,1,bag,56-07,3,NAF010,NWF004,F,0
26573,0,hung,56-07,4,NAF010,NWF004,F,0
26574,1,strap,56-07,5,NAF010,NWF004,F,0
26575,0,type,13-01,1,NWF148,NWM085,M,0
26576,0,out,13-01,2,NWF148,NWM085,M,0
26577,1,three,13-01,3,NWF148,NWM085,M,0
26578,1,lists,13-01,4,NWF148,NWM085,M,0
26579,1,orders,13-01,5,NWF148,NWM085,M,0
26580,1,shaky,23-07,1,NAF008,NWM084,M,-2
26581,1,barn,23-07,2,NAF008,NWM084,M,-2
26582,1,fell,23-07,3,NAF008,NWM084,M,-2
26583,1,loud,23-07,4,NAF008,NWM084,M,-2
26584,1,crash,23-07,5,NAF008,NWM084,M,-2
26585,0,crawled,37-09,1,NAM005,NWF137,F,0
26586,1,with,37-09,2,NAM005,NWF137,F,0
26587,1,care,37-09,3,NAM005,NWF137,F,0
26588,1,along,37-09,4,NAM005,NWF137,F,0
26589,1,ledge,37-09,5,NAM005,NWF137,F,0
26590,1,slide,31-01,1,NAM005,NWF143,F,0
26591,1,box,31-01,2,NAM005,NWF143,F,0
26592,1,into,31-01,3,NAM005,NWF143,F,0
26593,1,empty,31-01,4,NAM005,NWF143,F,0
26594,1,space,31-01,5,NAM005,NWF143,F,0
26595,1,do,22-04,1,NWF148,NWM080,M,-4
26596,1,that,22-04,2,NWF148,NWM080,M,-4
26597,0,with,22-04,3,NWF148,NWM080,M,-4
26598,0,wooden,22-04,4,NWF148,NWM080,M,-4
26599,0,stick,22-04,5,NWF148,NWM080,M,-4
26600,1,watch,30-04,1,NAF008,NWF136,F,-2
26601,1,log,30-04,2,NAF008,NWF136,F,-2
26602,1,float,30-04,3,NAF008,NWF136,F,-2
26603,1,wide,30-04,4,NAF008,NWF136,F,-2
26604,1,river,30-04,5,NAF008,NWF136,F,-2
26605,1,brown,56-07,1,NWM090,NWM077,M,2
26606,1,leather,56-07,2,NWM090,NWM077,M,2
26607,1,bag,56-07,3,NWM090,NWM077,M,2
26608,0,hung,56-07,4,NWM090,NWM077,M,2
26609,1,strap,56-07,5,NWM090,NWM077,M,2
26610,1,get,60-09,1,NWF145,NWF133,F,0
26611,1,trust,60-09,2,NWF145,NWF133,F,0
26612,1,fund,60-09,3,NWF145,NWF133,F,0
26613,1,bank,60-09,4,NWF145,NWF133,F,0
26614,1,early,60-09,5,NWF145,NWF133,F,0
26615,0,mud,15-09,1,NWM088,NWM085,M,0
26616,1,spattered,15-09,2,NWM088,NWM085,M,0
26617,1,front,15-09,3,NWM088,NWM085,M,0
26618,1,white,15-09,4,NWM088,NWM085,M,0
26619,1,shirt,15-09,5,NWM088,NWM085,M,0
26620,0,feed,37-01,1,NWM090,NWF135,F,0
26621,0,white,37-01,2,NWM090,NWF135,F,0
26622,0,mouse,37-01,3,NWM090,NWF135,F,0
26623,1,flower,37-01,4,NWM090,NWF135,F,0
26624,1,seeds,37-01,5,NWM090,NWF135,F,0
26625,1,grass,72-06,1,NWF147,NWM002,M,0
26626,1,bushes,72-06,2,NWF147,NWM002,M,0
26627,1,were,72-06,3,NWF147,NWM002,M,0
26628,1,wet,72-06,4,NWF147,NWM002,M,0
26629,1,dew,72-06,5,NWF147,NWM002,M,0
26630,1,grand,07-08,1,NAF012,NWF142,F,-4
26631,1,season,07-08,2,NAF012,NWF142,F,-4
26632,1,hikes,07-08,3,NAF012,NWF142,F,-4
26633,1,on,07-08,4,NAF012,NWF142,F,-4
26634,1,road,07-08,5,NAF012,NWF142,F,-4
26635,1,grass,72-06,1,NAF008,NWM081,M,0
26636,1,bushes,72-06,2,NAF008,NWM081,M,0
26637,1,were,72-06,3,NAF008,NWM081,M,0
26638,1,wet,72-06,4,NAF008,NWM081,M,0
26639,1,dew,72-06,5,NAF008,NWM081,M,0
26640,1,bloom,45-02,1,NWF148,NWM080,M,0
26641,1,rose,45-02,2,NWF148,NWM080,M,0
26642,1,lasts,45-02,3,NWF148,NWM080,M,0
26643,1,few,45-02,4,NWF148,NWM080,M,0
26644,1,days,45-02,5,NWF148,NWM080,M,0
26645,0,marsh,44-10,1,NWM088,NWF140,F,-2
26646,0,freeze,44-10,2,NWM088,NWF140,F,-2
26647,0,when,44-10,3,NWM088,NWF140,F,-2
26648,0,cold,44-10,4,NWM088,NWF140,F,-2
26649,0,enough,44-10,5,NWM088,NWF140,F,-2
26650,1,black,53-03,1,NWF147,NWM079,M,-2
26651,1,trunk,53-03,2,NWF147,NWM079,M,-2
26652,1,fell,53-03,3,NWF147,NWM079,M,-2
26653,1,from,53-03,4,NWF147,NWM079,M,-2
26654,1,landing,53-03,5,NWF147,NWM079,M,-2
26655,1,sofa,16-10,1,NWF148,NWF008,F,0
26656,1,cushion,16-10,2,NWF148,NWF008,F,0
26657,1,red,16-10,3,NWF148,NWF008,F,0
26658,1,light,16-10,4,NWF148,NWF008,F,0
26659,0,weight,16-10,5,NWF148,NWF008,F,0
26660,1,drop,17-03,1,NAM009,NWM082,M,-2
26661,1,two,17-03,2,NAM009,NWM082,M,-2
26662,1,when,17-03,3,NAM009,NWM082,M,-2
26663,1,add,17-03,4,NAM009,NWM082,M,-2
26664,1,figures,17-03,5,NAM009,NWM082,M,-2
26665,1,press,53-01,1,NAF008,NWM007,M,-4
26666,1,pedal,53-01,2,NAF008,NWM007,M,-4
26667,1,with,53-01,3,NAF008,NWM007,M,-4
26668,1,left,53-01,4,NAF008,NWM007,M,-4
26669,1,foot,53-01,5,NAF008,NWM007,M,-4
26670,0,crouch,64-05,1,NWF148,NWF008,F,-4
26671,1,before,64-05,2,NWF148,NWF008,F,-4
26672,1,jump,64-05,3,NWF148,NWF008,F,-4
26673,0,miss,64-05,4,NWF148,NWF008,F,-4
26674,0,mark,64-05,5,NWF148,NWF008,F,-4
26675,1,code,34-10,1,NWF150,NWF004,F,2
26676,1,used,34-10,2,NWF150,NWF004,F,2
26677,1,when,34-10,3,NWF150,NWF004,F,2
26678,1,secrets,34-10,4,NWF150,NWF004,F,2
26679,1,sent,34-10,5,NWF150,NWF004,F,2
26680,1,takes,36-10,1,NWF150,NWF009,F,0
26681,1,good,36-10,2,NWF150,NWF009,F,0
26682,1,trap,36-10,3,NWF150,NWF009,F,0
26683,1,capture,36-10,4,NWF150,NWF009,F,0
26684,1,bear,36-10,5,NWF150,NWF009,F,0
26685,1,offered,49-05,1,NAM005,NWF137,F,-2
26686,1,proof,49-05,2,NAM005,NWF137,F,-2
26687,1,form,49-05,3,NAM005,NWF137,F,-2
26688,1,large,49-05,4,NAM005,NWF137,F,-2
26689,0,chart,49-05,5,NAM005,NWF137,F,-2
26690,0,gold,65-09,1,NWF147,NWF144,F,-4
26691,0,vase,65-09,2,NWF147,NWF144,F,-4
26692,1,both,65-09,3,NWF147,NWF144,F,-4
26693,1,rare,65-09,4,NWF147,NWF144,F,-4
26694,1,costly,65-09,5,NWF147,NWF144,F,-4
26695,1,try,34-06,1,NWF146,NWF136,F,2
26696,1,trace,34-06,2,NWF146,NWF136,F,2
26697,1,fine,34-06,3,NWF146,NWF136,F,2
26698,1,lines,34-06,4,NWF146,NWF136,F,2
26699,1,painting,34-06,5,NWF146,NWF136,F,2
26700,1,boss,13-03,1,NWM089,NWM001,M,-2
26701,0,ran,13-03,2,NWM089,NWM001,M,-2
26702,1,show,13-03,3,NWM089,NWM001,M,-2
26703,0,watchful,13-03,4,NWM089,NWM001,M,-2
26704,0,eye,13-03,5,NWM089,NWM001,M,-2
26705,1,jazz,23-08,1,NAF012,NWM085,M,2
26706,1,swing,23-08,2,NAF012,NWM085,M,2
26707,0,fans,23-08,3,NAF012,NWM085,M,2
26708,1,fast,23-08,4,NAF012,NWM085,M,2
26709,1,music,23-08,5,NAF012,NWM085,M,2
26710,1,pink,31-04,1,NAM008,NWM007,M,-2
26711,1,clouds,31-04,2,NAM008,NWM007,M,-2
26712,1,floated,31-04,3,NAM008,NWM007,M,-2
26713,0,with,31-04,4,NAM008,NWM007,M,-2
26714,1,breeze,31-04,5,NAM008,NWM007,M,-2
26715,0,bad,70-02,1,NWF146,NWF009,F,-4
26716,0,error,70-02,2,NWF146,NWF009,F,-4
26717,0,part,70-02,3,NWF146,NWF009,F,-4
26718,0,new,70-02,4,NWF146,NWF009,F,-4
26719,0,judge,70-02,5,NWF146,NWF009,F,-4
26720,1,if,55-07,1,NWF145,NWM084,M,-4
26721,0,mumble,55-07,2,NWF145,NWM084,M,-4
26722,1,your,55-07,3,NWF145,NWM084,M,-4
26723,1,speech,55-07,4,NWF145,NWM084,M,-4
26724,1,lost,55-07,5,NWF145,NWM084,M,-4
26725,1,don't,68-08,1,NAM009,NWF008,F,-2
26726,1,like,68-08,2,NAM009,NWF008,F,-2
26727,1,admit,68-08,3,NAM009,NWF008,F,-2
26728,1,small,68-08,4,NAM009,NWF008,F,-2
26729,1,faults,68-08,5,NAM009,NWF008,F,-2
26730,1,hard,22-07,1,NWM090,NWM004,M,0
26731,1,erase,22-07,2,NWM090,NWM004,M,0
26732,0,blue,22-07,3,NWM090,NWM004,M,0
26733,0,red,22-07,4,NWM090,NWM004,M,0
26734,0,ink,22-07,5,NWM090,NWM004,M,0
26735,0,brown,56-07,1,NWF150,NWF139,F,-4
26736,0,leather,56-07,2,NWF150,NWF139,F,-4
26737,0,bag,56-07,3,NWF150,NWF139,F,-4
26738,0,hung,56-07,4,NWF150,NWF139,F,-4
26739,0,strap,56-07,5,NWF150,NWF139,F,-4
26740,1,rope,05-07,1,NAM007,NWF133,F,2
26741,1,bind,05-07,2,NAM007,NWF133,F,2
26742,1,seven,05-07,3,NAM007,NWF133,F,2
26743,1,books,05-07,4,NAM007,NWF133,F,2
26744,1,once,05-07,5,NAM007,NWF133,F,2
26745,1,round,67-06,1,NWM088,NWM001,M,-2
26746,1,mat,67-06,2,NWM088,NWM001,M,-2
26747,1,cover,67-06,3,NWM088,NWM001,M,-2
26748,0,dull,67-06,4,NWM088,NWM001,M,-2
26749,0,spot,67-06,5,NWM088,NWM001,M,-2
26750,0,child,18-02,1,NAF008,NWF135,F,-2
26751,0,almost,18-02,2,NAF008,NWF135,F,-2
26752,0,hurt,18-02,3,NAF008,NWF135,F,-2
26753,1,small,18-02,4,NAF008,NWF135,F,-2
26754,0,dog,18-02,5,NAF008,NWF135,F,-2
26755,0,pages,34-05,1,NWF150,NWM086,M,-4
26756,0,bound,34-05,2,NWF150,NWM086,M,-4
26757,0,cloth,34-05,3,NWF150,NWM086,M,-4
26758,0,make,34-05,4,NWF150,NWM086,M,-4
26759,0,book,34-05,5,NWF150,NWM086,M,-4
26760,1,shaky,23-07,1,NWF145,NWM007,M,2
26761,1,barn,23-07,2,NWF145,NWM007,M,2
26762,1,fell,23-07,3,NWF145,NWM007,M,2
26763,0,loud,23-07,4,NWF145,NWM007,M,2
26764,0,crash,23-07,5,NWF145,NWM007,M,2
26765,1,sunday,18-06,1,NAM009,NWF004,F,-4
26766,1,best,18-06,2,NAM009,NWF004,F,-4
26767,1,part,18-06,3,NAM009,NWF004,F,-4
26768,1,of,18-06,4,NAM009,NWF004,F,-4
26769,1,week,18-06,5,NAM009,NWF004,F,-4
26770,0,told,49-08,1,NAM005,NWF139,F,0
26771,1,wild,49-08,2,NAM005,NWF139,F,0
26772,0,tales,49-08,3,NAM005,NWF139,F,0
26773,1,frighten,49-08,4,NAM005,NWF139,F,0
26774,0,him,49-08,5,NAM005,NWF139,F,0
26775,0,beetle,52-10,1,NWM089,NWM080,M,-4
26776,0,droned,52-10,2,NWM089,NWM080,M,-4
26777,0,hot,52-10,3,NWM089,NWM080,M,-4
26778,0,june,52-10,4,NWM089,NWM080,M,-4
26779,0,sun,52-10,5,NWM089,NWM080,M,-4
26780,1,small,72-05,1,NWF145,NWM001,M,2
26781,1,children,72-05,2,NWF145,NWM001,M,2
26782,0,came,72-05,3,NWF145,NWM001,M,2
26783,0,see,72-05,4,NWF145,NWM001,M,2
26784,0,him,72-05,5,NWF145,NWM001,M,2
26785,1,don't,68-08,1,NWF149,NWF008,F,0
26786,1,like,68-08,2,NWF149,NWF008,F,0
26787,0,admit,68-08,3,NWF149,NWF008,F,0
26788,1,small,68-08,4,NWF149,NWF008,F,0
26789,0,faults,68-08,5,NWF149,NWF008,F,0
26790,0,cone,40-10,1,NWM088,NWF133,F,-4
26791,0,costs,40-10,2,NWM088,NWF133,F,-4
26792,1,five,40-10,3,NWM088,NWF133,F,-4
26793,0,cents,40-10,4,NWM088,NWF133,F,-4
26794,0,mondays,40-10,5,NWM088,NWF133,F,-4
26795,0,saw,06-05,1,NAM008,NWM004,M,-2
26796,0,tool,06-05,2,NAM008,NWM004,M,-2
26797,0,used,06-05,3,NAM008,NWM004,M,-2
26798,0,making,06-05,4,NAM008,NWM004,M,-2
26799,0,boards,06-05,5,NAM008,NWM004,M,-2
26800,1,streets,70-09,1,NAM009,NWM004,M,-2
26801,1,narrow,70-09,2,NAM009,NWM004,M,-2
26802,1,full,70-09,3,NAM009,NWM004,M,-2
26803,1,sharp,70-09,4,NAM009,NWM004,M,-2
26804,1,turns,70-09,5,NAM009,NWM004,M,-2
26805,1,write,22-08,1,NAF010,NWM085,M,0
26806,1,once,22-08,2,NAF010,NWM085,M,0
26807,1,may,22-08,3,NAF010,NWM085,M,0
26808,1,forget,22-08,4,NAF010,NWM085,M,0
26809,1,it,22-08,5,NAF010,NWM085,M,0
26810,0,pages,34-05,1,NAF010,NWF143,F,0
26811,0,bound,34-05,2,NAF010,NWF143,F,0
26812,0,cloth,34-05,3,NAF010,NWF143,F,0
26813,0,make,34-05,4,NAF010,NWF143,F,0
26814,0,book,34-05,5,NAF010,NWF143,F,0
26815,1,we,19-07,1,NAF010,NWF135,F,-2
26816,1,admire,19-07,2,NAF010,NWF135,F,-2
26817,1,love,19-07,3,NAF010,NWF135,F,-2
26818,1,good,19-07,4,NAF010,NWF135,F,-2
26819,0,cook,19-07,5,NAF010,NWF135,F,-2
26820,0,he,71-08,1,NWM089,NWM085,M,-2
26821,0,sent,71-08,2,NWM089,NWM085,M,-2
26822,0,boy,71-08,3,NWM089,NWM085,M,-2
26823,1,short,71-08,4,NWM089,NWM085,M,-2
26824,0,errand,71-08,5,NWM089,NWM085,M,-2
26825,1,slice,45-01,1,NAM009,NWF133,F,0
26826,1,sausage,45-01,2,NAM009,NWF133,F,0
26827,1,thin,45-01,3,NAM009,NWF133,F,0
26828,1,with,45-01,4,NAM009,NWF133,F,0
26829,1,knife,45-01,5,NAM009,NWF133,F,0
26830,1,child,18-02,1,NAF010,NWM001,M,2
26831,1,almost,18-02,2,NAF010,NWM001,M,2
26832,1,hurt,18-02,3,NAF010,NWM001,M,2
26833,1,small,18-02,4,NAF010,NWM001,M,2
26834,1,dog,18-02,5,NAF010,NWM001,M,2
26835,1,tuck,50-06,1,NAM009,NWM079,M,2
26836,1,sheet,50-06,2,NAM009,NWM079,M,2
26837,1,under,50-06,3,NAM009,NWM079,M,2
26838,1,edge,50-06,4,NAM009,NWM079,M,2
26839,1,mat,50-06,5,NAM009,NWM079,M,2
26840,0,pot,02-06,1,NWM090,NWF139,F,-4
26841,1,tea,02-06,2,NWM090,NWF139,F,-4
26842,1,helps,02-06,3,NWM090,NWF139,F,-4
26843,1,pass,02-06,4,NWM090,NWF139,F,-4
26844,0,evening,02-06,5,NWM090,NWF139,F,-4
26845,1,cement,22-01,1,NWF149,NWM005,M,2
26846,1,dried,22-01,2,NWF149,NWM005,M,2
26847,0,when,22-01,3,NWF149,NWM005,M,2
26848,0,moved,22-01,4,NWF149,NWM005,M,2
26849,0,it,22-01,5,NWF149,NWM005,M,2
26850,1,we,19-07,1,NWF146,NWM001,M,-2
26851,1,admire,19-07,2,NWF146,NWM001,M,-2
26852,1,love,19-07,3,NWF146,NWM001,M,-2
26853,0,good,19-07,4,NWF146,NWM001,M,-2
26854,0,cook,19-07,5,NWF146,NWM001,M,-2
26855,1,steam,18-01,1,NAM005,NWM079,M,-2
26856,1,hissed,18-01,2,NAM005,NWM079,M,-2
26857,1,from,18-01,3,NAM005,NWM079,M,-2
26858,1,broken,18-01,4,NAM005,NWM079,M,-2
26859,1,valve,18-01,5,NAM005,NWM079,M,-2
26860,1,throw,45-10,1,NAF010,NWM077,M,-4
26861,1,used,45-10,2,NAF010,NWM077,M,-4
26862,1,paper,45-10,3,NAF010,NWM077,M,-4
26863,0,cup,45-10,4,NAF010,NWM077,M,-4
26864,0,plate,45-10,5,NAF010,NWM077,M,-4
26865,0,torn,18-05,1,NAM008,NWM004,M,-4
26866,0,scraps,18-05,2,NAM008,NWM004,M,-4
26867,0,littered,18-05,3,NAM008,NWM004,M,-4
26868,0,stone,18-05,4,NAM008,NWM004,M,-4
26869,0,floor,18-05,5,NAM008,NWM004,M,-4
26870,1,pink,31-04,1,NWF149,NWF008,F,-2
26871,1,clouds,31-04,2,NWF149,NWF008,F,-2
26872,1,floated,31-04,3,NWF149,NWF008,F,-2
26873,1,with,31-04,4,NWF149,NWF008,F,-2
26874,1,breeze,31-04,5,NWF149,NWF008,F,-2
26875,1,empty,16-01,1,NWF145,NWF143,F,-2
26876,1,flask,16-01,2,NWF145,NWF143,F,-2
26877,1,stood,16-01,3,NWF145,NWF143,F,-2
26878,0,tin,16-01,4,NWF145,NWF143,F,-2
26879,0,tray,16-01,5,NWF145,NWF143,F,-2
26880,1,dusty,51-04,1,NWM089,NWF135,F,-2
26881,1,bench,51-04,2,NWM089,NWF135,F,-2
26882,1,stood,51-04,3,NWM089,NWF135,F,-2
26883,0,stone,51-04,4,NWM089,NWF135,F,-2
26884,1,wall,51-04,5,NWM089,NWF135,F,-2
26885,1,mud,15-09,1,NAF012,NWF009,F,2
26886,1,spattered,15-09,2,NAF012,NWF009,F,2
26887,1,front,15-09,3,NAF012,NWF009,F,2
26888,1,white,15-09,4,NAF012,NWF009,F,2
26889,1,shirt,15-09,5,NAF012,NWF009,F,2
26890,1,bill,10-10,1,NWF149,NWF135,F,2
26891,1,paid,10-10,2,NWF149,NWF135,F,2
26892,1,every,10-10,3,NWF149,NWF135,F,2
26893,1,third,10-10,4,NWF149,NWF135,F,2
26894,1,week,10-10,5,NWF149,NWF135,F,2
26895,0,boss,13-03,1,NAM007,NWM086,M,0
26896,0,ran,13-03,2,NAM007,NWM086,M,0
26897,1,show,13-03,3,NAM007,NWM086,M,0
26898,1,watchful,13-03,4,NAM007,NWM086,M,0
26899,0,eye,13-03,5,NAM007,NWM086,M,0
26900,1,frosty,06-01,1,NWM090,NWM080,M,-2
26901,1,air,06-01,2,NWM090,NWM080,M,-2
26902,1,passed,06-01,3,NWM090,NWM080,M,-2
26903,1,through,06-01,4,NWM090,NWM080,M,-2
26904,0,coat,06-01,5,NWM090,NWM080,M,-2
26905,1,read,03-10,1,NAM007,NWF008,F,-4
26906,0,verse,03-10,2,NAM007,NWF008,F,-4
26907,1,out,03-10,3,NAM007,NWF008,F,-4
26908,1,loud,03-10,4,NAM007,NWF008,F,-4
26909,0,pleasure,03-10,5,NAM007,NWF008,F,-4
26910,1,torn,18-05,1,NAF008,NWF137,F,2
26911,1,scraps,18-05,2,NAF008,NWF137,F,2
26912,1,littered,18-05,3,NAF008,NWF137,F,2
26913,1,stone,18-05,4,NAF008,NWF137,F,2
26914,1,floor,18-05,5,NAF008,NWF137,F,2
26915,0,wrote,55-02,1,NAM008,NWM004,M,-2
26916,1,name,55-02,2,NAM008,NWM004,M,-2
26917,0,boldly,55-02,3,NAM008,NWM004,M,-2
26918,0,top,55-02,4,NAM008,NWM004,M,-2
26919,0,sheet,55-02,5,NAM008,NWM004,M,-2
26920,1,pure,15-06,1,NAM007,NWF004,F,0
26921,1,bred,15-06,2,NAM007,NWF004,F,0
26922,1,poodles,15-06,3,NAM007,NWF004,F,0
26923,1,have,15-06,4,NAM007,NWF004,F,0
26924,1,curls,15-06,5,NAM007,NWF004,F,0
26925,1,nine,34-01,1,NWM088,NWF140,F,0
26926,0,rows,34-01,2,NWM088,NWF140,F,0
26927,1,soldiers,34-01,3,NWM088,NWF140,F,0
26928,1,stood,34-01,4,NWM088,NWF140,F,0
26929,1,line,34-01,5,NWM088,NWF140,F,0
26930,1,two,14-04,1,NAF010,NWM081,M,-4
26931,1,plus,14-04,2,NAF010,NWM081,M,-4
26932,1,seven,14-04,3,NAF010,NWM081,M,-4
26933,1,less,14-04,4,NAF010,NWM081,M,-4
26934,1,ten,14-04,5,NAF010,NWM081,M,-4
26935,1,loss,22-02,1,NWF150,NWM084,M,2
26936,1,second,22-02,2,NWF150,NWM084,M,2
26937,1,ship,22-02,3,NWF150,NWM084,M,2
26938,1,hard,22-02,4,NWF150,NWM084,M,2
26939,1,take,22-02,5,NWF150,NWM084,M,2
26940,0,pure,15-06,1,NWF149,NWM077,M,-2
26941,0,bred,15-06,2,NWF149,NWM077,M,-2
26942,0,poodles,15-06,3,NWF149,NWM077,M,-2
26943,0,have,15-06,4,NWF149,NWM077,M,-2
26944,0,curls,15-06,5,NWF149,NWM077,M,-2
26945,0,dash,27-09,1,NWM089,NWF139,F,0
26946,1,pepper,27-09,2,NWM089,NWF139,F,0
26947,0,spoils,27-09,3,NWM089,NWF139,F,0
26948,0,beef,27-09,4,NWM089,NWF139,F,0
26949,1,stew,27-09,5,NWM089,NWF139,F,0
26950,1,steam,18-01,1,NWM088,NWF009,F,-4
26951,0,hissed,18-01,2,NWM088,NWF009,F,-4
26952,1,from,18-01,3,NWM088,NWF009,F,-4
26953,1,broken,18-01,4,NWM088,NWF009,F,-4
26954,0,valve,18-01,5,NWM088,NWF009,F,-4
26955,1,small,72-05,1,NWF148,NWM080,M,-4
26956,1,children,72-05,2,NWF148,NWM080,M,-4
26957,0,came,72-05,3,NWF148,NWM080,M,-4
26958,0,see,72-05,4,NWF148,NWM080,M,-4
26959,0,him,72-05,5,NWF148,NWM080,M,-4
26960,1,slice,45-01,1,NWF148,NWM079,M,-2
26961,1,sausage,45-01,2,NWF148,NWM079,M,-2
26962,1,thin,45-01,3,NWF148,NWM079,M,-2
26963,1,with,45-01,4,NWF148,NWM079,M,-2
26964,1,knife,45-01,5,NWF148,NWM079,M,-2
26965,1,grand,07-08,1,NAF010,NWF133,F,-2
26966,1,season,07-08,2,NAF010,NWF133,F,-2
26967,1,hikes,07-08,3,NAF010,NWF133,F,-2
26968,1,on,07-08,4,NAF010,NWF133,F,-2
26969,0,road,07-08,5,NAF010,NWF133,F,-2
26970,1,boy,02-01,1,NWF149,NWM055,M,-2
26971,1,there,02-01,2,NWF149,NWM055,M,-2
26972,1,when,02-01,3,NWF149,NWM055,M,-2
26973,1,sun,02-01,4,NWF149,NWM055,M,-2
26974,1,rose,02-01,5,NWF149,NWM055,M,-2
26975,1,bring,14-06,1,NAM008,NWM082,M,-4
26976,1,your,14-06,2,NAM008,NWM082,M,-4
26977,0,problems,14-06,3,NAM008,NWM082,M,-4
26978,1,wise,14-06,4,NAM008,NWM082,M,-4
26979,1,chief,14-06,5,NAM008,NWM082,M,-4
26980,1,slide,60-03,1,NWF148,NWM083,M,-2
26981,1,tray,60-03,2,NWF148,NWM083,M,-2
26982,1,across,60-03,3,NWF148,NWM083,M,-2
26983,1,glass,60-03,4,NWF148,NWM083,M,-2
26984,0,top,60-03,5,NWF148,NWM083,M,-2
26985,0,gold,65-09,1,NAF008,NWM002,M,-4
26986,0,vase,65-09,2,NAF008,NWM002,M,-4
26987,0,both,65-09,3,NAF008,NWM002,M,-4
26988,0,rare,65-09,4,NAF008,NWM002,M,-4
26989,0,costly,65-09,5,NAF008,NWM002,M,-4
26990,1,kite,48-01,1,NAM009,NWF143,F,0
26991,1,flew,48-01,2,NAM009,NWF143,F,0
26992,1,wildly,48-01,3,NAM009,NWF143,F,0
26993,1,high,48-01,4,NAM009,NWF143,F,0
26994,1,wind,48-01,5,NAM009,NWF143,F,0
26995,1,no,41-09,1,NAM008,NWF137,F,-4
26996,1,hardship,41-09,2,NAM008,NWF137,F,-4
26997,1,seemed,41-09,3,NAM008,NWF137,F,-4
26998,0,make,41-09,4,NAM008,NWF137,F,-4
26999,0,sad,41-09,5,NAM008,NWF137,F,-4
27000,1,hard,22-07,1,NWF148,NWM082,M,0
27001,1,erase,22-07,2,NWF148,NWM082,M,0
27002,1,blue,22-07,3,NWF148,NWM082,M,0
27003,1,red,22-07,4,NWF148,NWM082,M,0
27004,1,ink,22-07,5,NWF148,NWM082,M,0
27005,0,try,34-06,1,NWM090,NWM002,M,-4
27006,0,trace,34-06,2,NWM090,NWM002,M,-4
27007,1,fine,34-06,3,NWM090,NWM002,M,-4
27008,1,lines,34-06,4,NWM090,NWM002,M,-4
27009,0,painting,34-06,5,NWM090,NWM002,M,-4
27010,1,tree,15-07,1,NAM009,NWM078,M,-2
27011,1,top,15-07,2,NAM009,NWM078,M,-2
27012,0,waved,15-07,3,NAM009,NWM078,M,-2
27013,1,graceful,15-07,4,NAM009,NWM078,M,-2
27014,1,way,15-07,5,NAM009,NWM078,M,-2
27015,1,point,42-09,1,NAM008,NWF139,F,-2
27016,0,steel,42-09,2,NAM008,NWF139,F,-2
27017,0,pen,42-09,3,NAM008,NWF139,F,-2
27018,1,bent,42-09,4,NAM008,NWF139,F,-2
27019,0,twisted,42-09,5,NAM008,NWF139,F,-2
27020,1,mark,38-02,1,NWM089,NWF136,F,2
27021,1,spot,38-02,2,NWM089,NWF136,F,2
27022,1,sign,38-02,3,NWM089,NWF136,F,2
27023,0,painted,38-02,4,NWM089,NWF136,F,2
27024,1,red,38-02,5,NWM089,NWF136,F,2
27025,1,beetle,52-10,1,NWF148,NWM005,M,0
27026,1,droned,52-10,2,NWF148,NWM005,M,0
27027,1,hot,52-10,3,NWF148,NWM005,M,0
27028,0,june,52-10,4,NWF148,NWM005,M,0
27029,0,sun,52-10,5,NWF148,NWM005,M,0
27030,1,dash,27-09,1,NWF145,NWM077,M,2
27031,1,pepper,27-09,2,NWF145,NWM077,M,2
27032,1,spoils,27-09,3,NWF145,NWM077,M,2
27033,0,beef,27-09,4,NWF145,NWM077,M,2
27034,0,stew,27-09,5,NWF145,NWM077,M,2
27035,0,child,57-02,1,NWF146,NWM005,M,-2
27036,0,crawled,57-02,2,NWF146,NWM005,M,-2
27037,0,into,57-02,3,NWF146,NWM005,M,-2
27038,0,dense,57-02,4,NWF146,NWM005,M,-2
27039,0,grass,57-02,5,NWF146,NWM005,M,-2
27040,1,torn,18-05,1,NWF147,NWM082,M,2
27041,1,scraps,18-05,2,NWF147,NWM082,M,2
27042,1,littered,18-05,3,NWF147,NWM082,M,2
27043,1,stone,18-05,4,NWF147,NWM082,M,2
27044,1,floor,18-05,5,NWF147,NWM082,M,2
27045,0,fight,31-10,1,NAM008,NWF133,F,0
27046,1,end,31-10,2,NAM008,NWF133,F,0
